002214.SZ, 大立科技, 2001, 
002214.SZ, 大立科技, 2002, 
002214.SZ, 大立科技, 2003, 
002214.SZ, 大立科技, 2004, 0.7500
002214.SZ, 大立科技, 2005, 0.3500
002214.SZ, 大立科技, 2006, 0.3100
002214.SZ, 大立科技, 2007, 0.5000
002214.SZ, 大立科技, 2008, 0.4000
002214.SZ, 大立科技, 2009, 0.4500
002214.SZ, 大立科技, 2010, 0.5300
002214.SZ, 大立科技, 2011, 0.3100
002214.SZ, 大立科技, 2012, 0.3400
002214.SZ, 大立科技, 2013, 0.1700
002214.SZ, 大立科技, 2014, 0.2300
002214.SZ, 大立科技, 2015, 0.0700

002215.SZ, 诺普信, 2000, 
002215.SZ, 诺普信, 2001, 
002215.SZ, 诺普信, 2002, 
002215.SZ, 诺普信, 2003, 
002215.SZ, 诺普信, 2004, 2.4700
002215.SZ, 诺普信, 2005, 0.1500
002215.SZ, 诺普信, 2006, 0.4000
002215.SZ, 诺普信, 2007, 0.7100
002215.SZ, 诺普信, 2008, 0.6000
002215.SZ, 诺普信, 2009, 0.6800
002215.SZ, 诺普信, 2010, 0.5000
002215.SZ, 诺普信, 2011, 0.2300
002215.SZ, 诺普信, 2012, 0.3600
002215.SZ, 诺普信, 2013, 0.3300
002215.SZ, 诺普信, 2014, 0.2800
002215.SZ, 诺普信, 2015, 0.2500

002216.SZ, 三全食品, 2000, 
002216.SZ, 三全食品, 2001, 
002216.SZ, 三全食品, 2002, 
002216.SZ, 三全食品, 2003, 
002216.SZ, 三全食品, 2004, 0.1158
002216.SZ, 三全食品, 2005, 0.8104
002216.SZ, 三全食品, 2006, 0.9700
002216.SZ, 三全食品, 2007, 1.0246
002216.SZ, 三全食品, 2008, 0.8692
002216.SZ, 三全食品, 2009, 0.4747
002216.SZ, 三全食品, 2010, 0.6602
002216.SZ, 三全食品, 2011, 0.7200
002216.SZ, 三全食品, 2012, 0.7000
002216.SZ, 三全食品, 2013, 0.2900
002216.SZ, 三全食品, 2014, 0.2000
002216.SZ, 三全食品, 2015, 0.0400

002217.SZ, 合力泰, 2000, 
002217.SZ, 合力泰, 2001, 
002217.SZ, 合力泰, 2002, 
002217.SZ, 合力泰, 2003, 
002217.SZ, 合力泰, 2004, 3.4300
002217.SZ, 合力泰, 2005, 0.5900
002217.SZ, 合力泰, 2006, 0.5100
002217.SZ, 合力泰, 2007, 0.6900
002217.SZ, 合力泰, 2008, 1.0700
002217.SZ, 合力泰, 2009, 0.3600
002217.SZ, 合力泰, 2010, 0.3800
002217.SZ, 合力泰, 2011, 0.4900
002217.SZ, 合力泰, 2012, -0.0300
002217.SZ, 合力泰, 2013, -0.1900
002217.SZ, 合力泰, 2014, 0.1500
002217.SZ, 合力泰, 2015, 0.1900

002218.SZ, 拓日新能, 2000, 
002218.SZ, 拓日新能, 2001, 
002218.SZ, 拓日新能, 2002, 
002218.SZ, 拓日新能, 2003, 
002218.SZ, 拓日新能, 2004, 1.8800
002218.SZ, 拓日新能, 2005, 4.1500
002218.SZ, 拓日新能, 2006, 1.3500
002218.SZ, 拓日新能, 2007, 0.5800
002218.SZ, 拓日新能, 2008, 0.3900
002218.SZ, 拓日新能, 2009, 0.1200
002218.SZ, 拓日新能, 2010, 0.3300
002218.SZ, 拓日新能, 2011, -0.2900
002218.SZ, 拓日新能, 2012, 0.0110
002218.SZ, 拓日新能, 2013, 0.0265
002218.SZ, 拓日新能, 2014, -0.0100
002218.SZ, 拓日新能, 2015, 0.0500

002219.SZ, 恒康医疗, 2000, 
002219.SZ, 恒康医疗, 2001, 
002219.SZ, 恒康医疗, 2002, 
002219.SZ, 恒康医疗, 2003, 
002219.SZ, 恒康医疗, 2004, 0.2700
002219.SZ, 恒康医疗, 2005, 0.3500
002219.SZ, 恒康医疗, 2006, 0.3900
002219.SZ, 恒康医疗, 2007, 0.4800
002219.SZ, 恒康医疗, 2008, 0.5000
002219.SZ, 恒康医疗, 2009, 0.2559
002219.SZ, 恒康医疗, 2010, 0.2207
002219.SZ, 恒康医疗, 2011, 0.1910
002219.SZ, 恒康医疗, 2012, 0.1715
002219.SZ, 恒康医疗, 2013, 0.3879
002219.SZ, 恒康医疗, 2014, 0.4175
002219.SZ, 恒康医疗, 2015, 0.1854

002220.SZ, 天宝股份, 2000, 
002220.SZ, 天宝股份, 2001, 
002220.SZ, 天宝股份, 2002, 
002220.SZ, 天宝股份, 2003, 
002220.SZ, 天宝股份, 2004, 0.1600
002220.SZ, 天宝股份, 2005, 0.3200
002220.SZ, 天宝股份, 2006, 0.4700
002220.SZ, 天宝股份, 2007, 0.9200
002220.SZ, 天宝股份, 2008, 0.7100
002220.SZ, 天宝股份, 2009, 0.7700
002220.SZ, 天宝股份, 2010, 0.6200
002220.SZ, 天宝股份, 2011, 0.8100
002220.SZ, 天宝股份, 2012, 0.3300
002220.SZ, 天宝股份, 2013, 0.2900
002220.SZ, 天宝股份, 2014, 0.2900
002220.SZ, 天宝股份, 2015, 0.3300

002221.SZ, 东华能源, 2000, 
002221.SZ, 东华能源, 2001, 
002221.SZ, 东华能源, 2002, 
002221.SZ, 东华能源, 2003, 
002221.SZ, 东华能源, 2004, 0.1000
002221.SZ, 东华能源, 2005, 0.1300
002221.SZ, 东华能源, 2006, 0.2000
002221.SZ, 东华能源, 2007, 0.2600
002221.SZ, 东华能源, 2008, 0.1500
002221.SZ, 东华能源, 2009, 0.1730
002221.SZ, 东华能源, 2010, 0.1830
002221.SZ, 东华能源, 2011, 0.3530
002221.SZ, 东华能源, 2012, 0.3980
002221.SZ, 东华能源, 2013, 0.2132
002221.SZ, 东华能源, 2014, 0.2200
002221.SZ, 东华能源, 2015, 0.5938

002222.SZ, 福晶科技, 2000, 
002222.SZ, 福晶科技, 2001, 
002222.SZ, 福晶科技, 2002, 
002222.SZ, 福晶科技, 2003, 
002222.SZ, 福晶科技, 2004, 
002222.SZ, 福晶科技, 2005, 
002222.SZ, 福晶科技, 2006, 0.4200
002222.SZ, 福晶科技, 2007, 0.4300
002222.SZ, 福晶科技, 2008, 0.2900
002222.SZ, 福晶科技, 2009, 0.2200
002222.SZ, 福晶科技, 2010, 0.3187
002222.SZ, 福晶科技, 2011, 0.2250
002222.SZ, 福晶科技, 2012, 0.1428
002222.SZ, 福晶科技, 2013, 0.1377
002222.SZ, 福晶科技, 2014, -0.0539
002222.SZ, 福晶科技, 2015, 0.1248

002223.SZ, 鱼跃医疗, 2000, 
002223.SZ, 鱼跃医疗, 2001, 
002223.SZ, 鱼跃医疗, 2002, 
002223.SZ, 鱼跃医疗, 2003, 
002223.SZ, 鱼跃医疗, 2004, 
002223.SZ, 鱼跃医疗, 2005, 
002223.SZ, 鱼跃医疗, 2006, 
002223.SZ, 鱼跃医疗, 2007, 0.5400
002223.SZ, 鱼跃医疗, 2008, 0.6600
002223.SZ, 鱼跃医疗, 2009, 0.6500
002223.SZ, 鱼跃医疗, 2010, 0.6400
002223.SZ, 鱼跃医疗, 2011, 0.5500
002223.SZ, 鱼跃医疗, 2012, 0.4600
002223.SZ, 鱼跃医疗, 2013, 0.4900
002223.SZ, 鱼跃医疗, 2014, 0.5600
002223.SZ, 鱼跃医疗, 2015, 0.6200

002224.SZ, 三力士, 2000, 
002224.SZ, 三力士, 2001, 
002224.SZ, 三力士, 2002, 
002224.SZ, 三力士, 2003, 
002224.SZ, 三力士, 2004, 
002224.SZ, 三力士, 2005, 0.3900
002224.SZ, 三力士, 2006, 0.3600
002224.SZ, 三力士, 2007, 0.4500
002224.SZ, 三力士, 2008, 0.2900
002224.SZ, 三力士, 2009, 0.5300
002224.SZ, 三力士, 2010, 0.4600
002224.SZ, 三力士, 2011, 0.2800
002224.SZ, 三力士, 2012, 0.4200
002224.SZ, 三力士, 2013, 0.4600
002224.SZ, 三力士, 2014, 0.3000
002224.SZ, 三力士, 2015, 0.3800

002225.SZ, 濮耐股份, 2000, 
002225.SZ, 濮耐股份, 2001, 
002225.SZ, 濮耐股份, 2002, 
002225.SZ, 濮耐股份, 2003, 
002225.SZ, 濮耐股份, 2004, 0.2800
002225.SZ, 濮耐股份, 2005, 0.4700
002225.SZ, 濮耐股份, 2006, 0.6200
002225.SZ, 濮耐股份, 2007, 0.2500
002225.SZ, 濮耐股份, 2008, 0.2800
002225.SZ, 濮耐股份, 2009, 0.2500
002225.SZ, 濮耐股份, 2010, 0.2600
002225.SZ, 濮耐股份, 2011, 0.1600
002225.SZ, 濮耐股份, 2012, 0.1300
002225.SZ, 濮耐股份, 2013, 0.1600
002225.SZ, 濮耐股份, 2014, 0.2000
002225.SZ, 濮耐股份, 2015, 0.1000

002226.SZ, 江南化工, 2000, 
002226.SZ, 江南化工, 2001, 
002226.SZ, 江南化工, 2002, 
002226.SZ, 江南化工, 2003, 
002226.SZ, 江南化工, 2004, 
002226.SZ, 江南化工, 2005, 1.1300
002226.SZ, 江南化工, 2006, 0.7200
002226.SZ, 江南化工, 2007, 0.6300
002226.SZ, 江南化工, 2008, 0.6200
002226.SZ, 江南化工, 2009, 1.0000
002226.SZ, 江南化工, 2010, 0.5200
002226.SZ, 江南化工, 2011, 0.5829
002226.SZ, 江南化工, 2012, 0.6588
002226.SZ, 江南化工, 2013, 0.6770
002226.SZ, 江南化工, 2014, 0.4056
002226.SZ, 江南化工, 2015, 0.0450

002227.SZ, 奥特迅, 2000, 
002227.SZ, 奥特迅, 2001, 
002227.SZ, 奥特迅, 2002, 
002227.SZ, 奥特迅, 2003, 
002227.SZ, 奥特迅, 2004, 
002227.SZ, 奥特迅, 2005, 
002227.SZ, 奥特迅, 2006, 0.5700
002227.SZ, 奥特迅, 2007, 0.6800
002227.SZ, 奥特迅, 2008, 0.4787
002227.SZ, 奥特迅, 2009, 0.2231
002227.SZ, 奥特迅, 2010, 0.2478
002227.SZ, 奥特迅, 2011, 0.1520
002227.SZ, 奥特迅, 2012, 0.2243
002227.SZ, 奥特迅, 2013, 0.4735
002227.SZ, 奥特迅, 2014, 0.3734
002227.SZ, 奥特迅, 2015, 0.0438

002228.SZ, 合兴包装, 2000, 
002228.SZ, 合兴包装, 2001, 
002228.SZ, 合兴包装, 2002, 
002228.SZ, 合兴包装, 2003, 
002228.SZ, 合兴包装, 2004, 
002228.SZ, 合兴包装, 2005, 0.4500
002228.SZ, 合兴包装, 2006, 0.5800
002228.SZ, 合兴包装, 2007, 0.5100
002228.SZ, 合兴包装, 2008, 0.5600
002228.SZ, 合兴包装, 2009, 0.3500
002228.SZ, 合兴包装, 2010, 0.3500
002228.SZ, 合兴包装, 2011, 0.2100
002228.SZ, 合兴包装, 2012, 0.1700
002228.SZ, 合兴包装, 2013, 0.2700
002228.SZ, 合兴包装, 2014, 0.3600
002228.SZ, 合兴包装, 2015, 0.3200

002229.SZ, 鸿博股份, 2000, 
002229.SZ, 鸿博股份, 2001, 
002229.SZ, 鸿博股份, 2002, 
002229.SZ, 鸿博股份, 2003, 
002229.SZ, 鸿博股份, 2004, 
002229.SZ, 鸿博股份, 2005, 1.9400
002229.SZ, 鸿博股份, 2006, 2.5000
002229.SZ, 鸿博股份, 2007, 0.7900
002229.SZ, 鸿博股份, 2008, 0.5578
002229.SZ, 鸿博股份, 2009, 0.3554
002229.SZ, 鸿博股份, 2010, 0.3622
002229.SZ, 鸿博股份, 2011, 0.4011
002229.SZ, 鸿博股份, 2012, 0.1748
002229.SZ, 鸿博股份, 2013, 0.1646
002229.SZ, 鸿博股份, 2014, 0.0928
002229.SZ, 鸿博股份, 2015, 0.0308

002230.SZ, 科大讯飞, 2000, 
002230.SZ, 科大讯飞, 2001, 
002230.SZ, 科大讯飞, 2002, 
002230.SZ, 科大讯飞, 2003, 
002230.SZ, 科大讯飞, 2004, 
002230.SZ, 科大讯飞, 2005, 0.1400
002230.SZ, 科大讯飞, 2006, 0.4800
002230.SZ, 科大讯飞, 2007, 0.6700
002230.SZ, 科大讯飞, 2008, 0.7100
002230.SZ, 科大讯飞, 2009, 0.5000
002230.SZ, 科大讯飞, 2010, 0.6300
002230.SZ, 科大讯飞, 2011, 0.5300
002230.SZ, 科大讯飞, 2012, 0.4800
002230.SZ, 科大讯飞, 2013, 0.6400
002230.SZ, 科大讯飞, 2014, 0.4700
002230.SZ, 科大讯飞, 2015, 0.3400

002231.SZ, 奥维通信, 2000, 
002231.SZ, 奥维通信, 2001, 
002231.SZ, 奥维通信, 2002, 
002231.SZ, 奥维通信, 2003, 
002231.SZ, 奥维通信, 2004, 1.0120
002231.SZ, 奥维通信, 2005, 0.3121
002231.SZ, 奥维通信, 2006, 0.5050
002231.SZ, 奥维通信, 2007, 0.4379
002231.SZ, 奥维通信, 2008, 0.2091
002231.SZ, 奥维通信, 2009, 0.2230
002231.SZ, 奥维通信, 2010, 0.1798
002231.SZ, 奥维通信, 2011, 0.3642
002231.SZ, 奥维通信, 2012, 0.1427
002231.SZ, 奥维通信, 2013, -0.1348
002231.SZ, 奥维通信, 2014, 0.0219
002231.SZ, 奥维通信, 2015, 0.0248

002232.SZ, 启明信息, 2000, 
002232.SZ, 启明信息, 2001, 
002232.SZ, 启明信息, 2002, 
002232.SZ, 启明信息, 2003, 
002232.SZ, 启明信息, 2004, 
002232.SZ, 启明信息, 2005, 0.3400
002232.SZ, 启明信息, 2006, 0.4500
002232.SZ, 启明信息, 2007, 0.4900
002232.SZ, 启明信息, 2008, 0.5700
002232.SZ, 启明信息, 2009, 0.3100
002232.SZ, 启明信息, 2010, 0.3140
002232.SZ, 启明信息, 2011, 0.1568
002232.SZ, 启明信息, 2012, 0.1039
002232.SZ, 启明信息, 2013, 0.0186
002232.SZ, 启明信息, 2014, 0.0188
002232.SZ, 启明信息, 2015, 0.0077

002233.SZ, 塔牌集团, 2000, 
002233.SZ, 塔牌集团, 2001, 
002233.SZ, 塔牌集团, 2002, 
002233.SZ, 塔牌集团, 2003, 
002233.SZ, 塔牌集团, 2004, 
002233.SZ, 塔牌集团, 2005, 0.2300
002233.SZ, 塔牌集团, 2006, 0.2700
002233.SZ, 塔牌集团, 2007, 0.4800
002233.SZ, 塔牌集团, 2008, 0.5400
002233.SZ, 塔牌集团, 2009, 0.5400
002233.SZ, 塔牌集团, 2010, 0.7700
002233.SZ, 塔牌集团, 2011, 0.6944
002233.SZ, 塔牌集团, 2012, 0.2255
002233.SZ, 塔牌集团, 2013, 0.4475
002233.SZ, 塔牌集团, 2014, 0.6798
002233.SZ, 塔牌集团, 2015, 0.4258

002234.SZ, 民和股份, 2000, 
002234.SZ, 民和股份, 2001, 
002234.SZ, 民和股份, 2002, 
002234.SZ, 民和股份, 2003, 
002234.SZ, 民和股份, 2004, 
002234.SZ, 民和股份, 2005, 0.9500
002234.SZ, 民和股份, 2006, 0.5200
002234.SZ, 民和股份, 2007, 1.0500
002234.SZ, 民和股份, 2008, 0.5400
002234.SZ, 民和股份, 2009, -0.3900
002234.SZ, 民和股份, 2010, 0.4100
002234.SZ, 民和股份, 2011, 1.6800
002234.SZ, 民和股份, 2012, -0.2700
002234.SZ, 民和股份, 2013, -0.8100
002234.SZ, 民和股份, 2014, 0.2100
002234.SZ, 民和股份, 2015, -1.0400

002235.SZ, 安妮股份, 2000, 
002235.SZ, 安妮股份, 2001, 
002235.SZ, 安妮股份, 2002, 
002235.SZ, 安妮股份, 2003, 
002235.SZ, 安妮股份, 2004, 
002235.SZ, 安妮股份, 2005, 0.1500
002235.SZ, 安妮股份, 2006, 0.2900
002235.SZ, 安妮股份, 2007, 0.6200
002235.SZ, 安妮股份, 2008, 0.2500
002235.SZ, 安妮股份, 2009, 0.3000
002235.SZ, 安妮股份, 2010, 0.0100
002235.SZ, 安妮股份, 2011, 0.0200
002235.SZ, 安妮股份, 2012, 0.0524
002235.SZ, 安妮股份, 2013, 0.0492
002235.SZ, 安妮股份, 2014, -0.4720
002235.SZ, 安妮股份, 2015, 0.0558

002236.SZ, 大华股份, 2000, 
002236.SZ, 大华股份, 2001, 
002236.SZ, 大华股份, 2002, 
002236.SZ, 大华股份, 2003, 
002236.SZ, 大华股份, 2004, 
002236.SZ, 大华股份, 2005, 1.4000
002236.SZ, 大华股份, 2006, 0.9500
002236.SZ, 大华股份, 2007, 1.7100
002236.SZ, 大华股份, 2008, 1.7400
002236.SZ, 大华股份, 2009, 1.7500
002236.SZ, 大华股份, 2010, 1.9100
002236.SZ, 大华股份, 2011, 1.3500
002236.SZ, 大华股份, 2012, 1.2500
002236.SZ, 大华股份, 2013, 1.0000
002236.SZ, 大华股份, 2014, 1.0100
002236.SZ, 大华股份, 2015, 1.2000

002237.SZ, 恒邦股份, 2000, 
002237.SZ, 恒邦股份, 2001, 
002237.SZ, 恒邦股份, 2002, 
002237.SZ, 恒邦股份, 2003, 
002237.SZ, 恒邦股份, 2004, 
002237.SZ, 恒邦股份, 2005, 0.5700
002237.SZ, 恒邦股份, 2006, 0.6700
002237.SZ, 恒邦股份, 2007, 1.3900
002237.SZ, 恒邦股份, 2008, 2.1900
002237.SZ, 恒邦股份, 2009, 0.7800
002237.SZ, 恒邦股份, 2010, 0.9900
002237.SZ, 恒邦股份, 2011, 1.2000
002237.SZ, 恒邦股份, 2012, 0.6400
002237.SZ, 恒邦股份, 2013, 0.5100
002237.SZ, 恒邦股份, 2014, 0.5500
002237.SZ, 恒邦股份, 2015, 0.2000

002238.SZ, 天威视讯, 2000, 
002238.SZ, 天威视讯, 2001, 
002238.SZ, 天威视讯, 2002, 
002238.SZ, 天威视讯, 2003, 
002238.SZ, 天威视讯, 2004, 
002238.SZ, 天威视讯, 2005, 0.3377
002238.SZ, 天威视讯, 2006, 0.3311
002238.SZ, 天威视讯, 2007, 0.3564
002238.SZ, 天威视讯, 2008, 0.3167
002238.SZ, 天威视讯, 2009, 0.2928
002238.SZ, 天威视讯, 2010, 0.2800
002238.SZ, 天威视讯, 2011, 0.3700
002238.SZ, 天威视讯, 2012, 0.4000
002238.SZ, 天威视讯, 2013, 0.4500
002238.SZ, 天威视讯, 2014, 0.5400
002238.SZ, 天威视讯, 2015, 0.5292

002239.SZ, 奥特佳, 2000, 
002239.SZ, 奥特佳, 2001, 
002239.SZ, 奥特佳, 2002, 
002239.SZ, 奥特佳, 2003, 
002239.SZ, 奥特佳, 2004, 
002239.SZ, 奥特佳, 2005, 3.3200
002239.SZ, 奥特佳, 2006, 4.7700
002239.SZ, 奥特佳, 2007, 0.6100
002239.SZ, 奥特佳, 2008, 0.4200
002239.SZ, 奥特佳, 2009, 0.1400
002239.SZ, 奥特佳, 2010, 0.0500
002239.SZ, 奥特佳, 2011, 0.0500
002239.SZ, 奥特佳, 2012, 0.0500
002239.SZ, 奥特佳, 2013, 0.2700
002239.SZ, 奥特佳, 2014, 0.0300
002239.SZ, 奥特佳, 2015, 0.2800

002240.SZ, 威华股份, 2000, 
002240.SZ, 威华股份, 2001, 
002240.SZ, 威华股份, 2002, 
002240.SZ, 威华股份, 2003, 
002240.SZ, 威华股份, 2004, 
002240.SZ, 威华股份, 2005, 0.3100
002240.SZ, 威华股份, 2006, 0.5200
002240.SZ, 威华股份, 2007, 0.7400
002240.SZ, 威华股份, 2008, 0.2500
002240.SZ, 威华股份, 2009, -0.1600
002240.SZ, 威华股份, 2010, 0.0600
002240.SZ, 威华股份, 2011, 0.0200
002240.SZ, 威华股份, 2012, -0.2400
002240.SZ, 威华股份, 2013, 0.0200
002240.SZ, 威华股份, 2014, 0.0200
002240.SZ, 威华股份, 2015, -0.3970

002241.SZ, 歌尔股份, 2000, 
002241.SZ, 歌尔股份, 2001, 
002241.SZ, 歌尔股份, 2002, 
002241.SZ, 歌尔股份, 2003, 
002241.SZ, 歌尔股份, 2004, 
002241.SZ, 歌尔股份, 2005, 0.7100
002241.SZ, 歌尔股份, 2006, 1.3800
002241.SZ, 歌尔股份, 2007, 0.8600
002241.SZ, 歌尔股份, 2008, 1.1400
002241.SZ, 歌尔股份, 2009, 0.4200
002241.SZ, 歌尔股份, 2010, 0.7600
002241.SZ, 歌尔股份, 2011, 0.7000
002241.SZ, 歌尔股份, 2012, 1.1000
002241.SZ, 歌尔股份, 2013, 0.8600
002241.SZ, 歌尔股份, 2014, 1.0900
002241.SZ, 歌尔股份, 2015, 0.8200

002242.SZ, 九阳股份, 2000, 
002242.SZ, 九阳股份, 2001, 
002242.SZ, 九阳股份, 2002, 
002242.SZ, 九阳股份, 2003, 
002242.SZ, 九阳股份, 2004, 
002242.SZ, 九阳股份, 2005, 3.0203
002242.SZ, 九阳股份, 2006, 3.2103
002242.SZ, 九阳股份, 2007, 1.3475
002242.SZ, 九阳股份, 2008, 2.2505
002242.SZ, 九阳股份, 2009, 1.2000
002242.SZ, 九阳股份, 2010, 0.7800
002242.SZ, 九阳股份, 2011, 0.6600
002242.SZ, 九阳股份, 2012, 0.6000
002242.SZ, 九阳股份, 2013, 0.6200
002242.SZ, 九阳股份, 2014, 0.7000
002242.SZ, 九阳股份, 2015, 0.8100

002243.SZ, 通产丽星, 2000, 
002243.SZ, 通产丽星, 2001, 
002243.SZ, 通产丽星, 2002, 
002243.SZ, 通产丽星, 2003, 
002243.SZ, 通产丽星, 2004, 
002243.SZ, 通产丽星, 2005, 0.2300
002243.SZ, 通产丽星, 2006, 0.2700
002243.SZ, 通产丽星, 2007, 0.3600
002243.SZ, 通产丽星, 2008, 0.3300
002243.SZ, 通产丽星, 2009, 0.2600
002243.SZ, 通产丽星, 2010, 0.3700
002243.SZ, 通产丽星, 2011, 0.3982
002243.SZ, 通产丽星, 2012, 0.2918
002243.SZ, 通产丽星, 2013, 0.1854
002243.SZ, 通产丽星, 2014, -0.0996
002243.SZ, 通产丽星, 2015, 0.0209

002244.SZ, 滨江集团, 2000, 
002244.SZ, 滨江集团, 2001, 
002244.SZ, 滨江集团, 2002, 
002244.SZ, 滨江集团, 2003, 
002244.SZ, 滨江集团, 2004, 
002244.SZ, 滨江集团, 2005, 1.5800
002244.SZ, 滨江集团, 2006, 0.4800
002244.SZ, 滨江集团, 2007, 1.0100
002244.SZ, 滨江集团, 2008, 0.6100
002244.SZ, 滨江集团, 2009, 0.4800
002244.SZ, 滨江集团, 2010, 0.7100
002244.SZ, 滨江集团, 2011, 0.5800
002244.SZ, 滨江集团, 2012, 0.9400
002244.SZ, 滨江集团, 2013, 1.0400
002244.SZ, 滨江集团, 2014, 0.6100
002244.SZ, 滨江集团, 2015, 0.3700

002245.SZ, 澳洋顺昌, 2000, 
002245.SZ, 澳洋顺昌, 2001, 
002245.SZ, 澳洋顺昌, 2002, 
002245.SZ, 澳洋顺昌, 2003, 
002245.SZ, 澳洋顺昌, 2004, 
002245.SZ, 澳洋顺昌, 2005, 0.5355
002245.SZ, 澳洋顺昌, 2006, 0.7141
002245.SZ, 澳洋顺昌, 2007, 0.7891
002245.SZ, 澳洋顺昌, 2008, 0.3939
002245.SZ, 澳洋顺昌, 2009, 0.3069
002245.SZ, 澳洋顺昌, 2010, 0.4514
002245.SZ, 澳洋顺昌, 2011, 0.2741
002245.SZ, 澳洋顺昌, 2012, 0.2843
002245.SZ, 澳洋顺昌, 2013, 0.2553
002245.SZ, 澳洋顺昌, 2014, 0.4083
002245.SZ, 澳洋顺昌, 2015, 0.2493

002246.SZ, 北化股份, 2000, 
002246.SZ, 北化股份, 2001, 
002246.SZ, 北化股份, 2002, 
002246.SZ, 北化股份, 2003, 
002246.SZ, 北化股份, 2004, 
002246.SZ, 北化股份, 2005, 0.2500
002246.SZ, 北化股份, 2006, 0.3400
002246.SZ, 北化股份, 2007, 0.3400
002246.SZ, 北化股份, 2008, 0.1600
002246.SZ, 北化股份, 2009, 0.1100
002246.SZ, 北化股份, 2010, 0.1100
002246.SZ, 北化股份, 2011, 0.1642
002246.SZ, 北化股份, 2012, 0.2700
002246.SZ, 北化股份, 2013, 0.2000
002246.SZ, 北化股份, 2014, 0.1800
002246.SZ, 北化股份, 2015, 0.1300

002247.SZ, 帝龙文化, 2000, 
002247.SZ, 帝龙文化, 2001, 
002247.SZ, 帝龙文化, 2002, 
002247.SZ, 帝龙文化, 2003, 
002247.SZ, 帝龙文化, 2004, 
002247.SZ, 帝龙文化, 2005, 0.9300
002247.SZ, 帝龙文化, 2006, 1.1800
002247.SZ, 帝龙文化, 2007, 0.8100
002247.SZ, 帝龙文化, 2008, 0.4300
002247.SZ, 帝龙文化, 2009, 0.5900
002247.SZ, 帝龙文化, 2010, 0.4000
002247.SZ, 帝龙文化, 2011, 0.4100
002247.SZ, 帝龙文化, 2012, 0.5800
002247.SZ, 帝龙文化, 2013, 0.6700
002247.SZ, 帝龙文化, 2014, 0.3800
002247.SZ, 帝龙文化, 2015, 0.3300

002248.SZ, 华东数控, 2000, 
002248.SZ, 华东数控, 2001, 
002248.SZ, 华东数控, 2002, 
002248.SZ, 华东数控, 2003, 
002248.SZ, 华东数控, 2004, 
002248.SZ, 华东数控, 2005, 0.1900
002248.SZ, 华东数控, 2006, 0.3200
002248.SZ, 华东数控, 2007, 0.5000
002248.SZ, 华东数控, 2008, 0.4800
002248.SZ, 华东数控, 2009, 0.9700
002248.SZ, 华东数控, 2010, 0.3700
002248.SZ, 华东数控, 2011, 0.0800
002248.SZ, 华东数控, 2012, -0.3800
002248.SZ, 华东数控, 2013, -0.6700
002248.SZ, 华东数控, 2014, 0.0100
002248.SZ, 华东数控, 2015, -0.6886

002249.SZ, 大洋电机, 2000, 
002249.SZ, 大洋电机, 2001, 
002249.SZ, 大洋电机, 2002, 
002249.SZ, 大洋电机, 2003, 
002249.SZ, 大洋电机, 2004, 
002249.SZ, 大洋电机, 2005, 2.9700
002249.SZ, 大洋电机, 2006, 1.1200
002249.SZ, 大洋电机, 2007, 1.5600
002249.SZ, 大洋电机, 2008, 1.2800
002249.SZ, 大洋电机, 2009, 0.7800
002249.SZ, 大洋电机, 2010, 0.5300
002249.SZ, 大洋电机, 2011, 0.5100
002249.SZ, 大洋电机, 2012, 0.2600
002249.SZ, 大洋电机, 2013, 0.3000
002249.SZ, 大洋电机, 2014, 0.3900
002249.SZ, 大洋电机, 2015, 0.2000

002250.SZ, 联化科技, 2000, 
002250.SZ, 联化科技, 2001, 
002250.SZ, 联化科技, 2002, 
002250.SZ, 联化科技, 2003, 
002250.SZ, 联化科技, 2004, 
002250.SZ, 联化科技, 2005, 0.4000
002250.SZ, 联化科技, 2006, 0.6000
002250.SZ, 联化科技, 2007, 0.6000
002250.SZ, 联化科技, 2008, 0.6600
002250.SZ, 联化科技, 2009, 1.0000
002250.SZ, 联化科技, 2010, 0.8300
002250.SZ, 联化科技, 2011, 0.7500
002250.SZ, 联化科技, 2012, 0.7100
002250.SZ, 联化科技, 2013, 0.8600
002250.SZ, 联化科技, 2014, 0.6900
002250.SZ, 联化科技, 2015, 0.7700

002251.SZ, 步步高, 2000, 
002251.SZ, 步步高, 2001, 
002251.SZ, 步步高, 2002, 
002251.SZ, 步步高, 2003, 
002251.SZ, 步步高, 2004, 
002251.SZ, 步步高, 2005, 0.8100
002251.SZ, 步步高, 2006, 0.9600
002251.SZ, 步步高, 2007, 1.3100
002251.SZ, 步步高, 2008, 1.3800
002251.SZ, 步步高, 2009, 0.6110
002251.SZ, 步步高, 2010, 0.6321
002251.SZ, 步步高, 2011, 0.9620
002251.SZ, 步步高, 2012, 1.2683
002251.SZ, 步步高, 2013, 0.7271
002251.SZ, 步步高, 2014, 0.5783
002251.SZ, 步步高, 2015, 0.2781

002252.SZ, 上海莱士, 2000, 
002252.SZ, 上海莱士, 2001, 
002252.SZ, 上海莱士, 2002, 
002252.SZ, 上海莱士, 2003, 
002252.SZ, 上海莱士, 2004, 
002252.SZ, 上海莱士, 2005, 1.1800
002252.SZ, 上海莱士, 2006, 1.1700
002252.SZ, 上海莱士, 2007, 0.6800
